Deal Num,Tran Num,Param Seq Num,Param Seq Num_1,Profile Seq Num,Ins Seq Num,Instrument Source ID,Price Band,Commodity Option Exercised Flag,Cash Flow Type,Start Date,End Date,Payment Date,Rate Dtmn Date,Currency,Settlement Type,Volume,Price,Strike,Pymt,Total Value,Realized Value,Unrealized Value,Base Total Value,Base Realized Value,Base Unrealized Value,Df,Tran Status,Rate Status,Strategy,Previous Pymt,Previous Total Value,Previous Realized Value,Previous Unrealized Value,Previous Base Total Value,Previous Base Realized Value,Previous Base Unrealized Value,Change in Total Value,Previous Tran Status,New Deal,Event Source,Param ID,Param ID_1,Previous Volume,Previous Price
24123,25282,0,4,0,0,1,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,66057.67,139.82,0,9236183.42,8499618.42,3650714.46,4848903.96,7632642.27,1849531.55,5783110.72,1,t,n,EastCoal1,8630361.51,9888250.94,656018.91,283703.71,7922059.69,814151.07,3274691.24,-1388632.52,t,New Deal,Profile,5,4,65820.53,154.16
24448,25873,4,0,0,0,1,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,47777.46,113.02,0,5399808.53,5847540.53,834592.35,5012948.18,6103342.32,442081.46,5661260.86,1,t,n,WestGas1,4915649.2,5281096.71,135993.84,4297145.15,4979584.05,390942.13,1996366.24,566443.82,t,Existing Deal,Profile,3,5,51222.17,102.26
24309,24679,1,0,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,96907.37,145.87,0,14135878.06,13461886.4,4581951.85,8879934.55,14499640.86,1778563.7,12721077.16,1,t,n,EastCoal2,12548100.72,12790129.17,115031.02,1729264.88,16340680.26,1377690.83,12635180.72,671757.23,t,New Deal,Profile,3,0,103534.09,146.15
24742,24796,3,2,0,0,1,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,47089.11,190.57,0,8973771.69,9778923.13,3056587.76,6722335.37,10745969.07,7104894.14,3641074.93,1,t,n,NorthPower,7753244.0,8233116.89,785538.04,5993547.71,11440871.29,5232728.79,1921257.06,1545806.24,t,Existing Deal,Profile,3,0,51514.35,216.73
25279,24793,3,3,0,0,2,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,89835.84,48.68,0,4373208.69,4642505.64,1810036.05,2832469.59,4380618.44,787260.4,3593358.04,1,t,n,NorthPower,4413291.2,4324588.51,515223.4,2421352.1,4830867.13,57645.59,1394330.11,317917.13,t,Existing Deal,Profile,1,1,96082.73,57.23
25539,25531,4,4,0,0,0,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-2311.82,146.97,0,-339768.19,-306557.55,-19157.73,-287399.82,-399892.97,-156733.25,-243159.72,1,t,n,EastCoal1,-397196.98,-291304.61,-14126.02,-162402.1,-435825.57,-40490.81,-188096.15,-15252.94,t,New Deal,Profile,5,4,-2752.53,154.45
25690,25655,4,0,0,0,2,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,99739.17,52.78,0,5264233.39,5007826.22,141031.49,4866794.73,6053999.78,2836244.89,3217754.89,1,t,n,WestGas1,5361877.67,4631133.69,45.47,3670502.8,5496567.38,1390242.68,565192.89,376692.53,t,New Deal,Profile,1,4,91937.94,56.07
24845,25133,1,2,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,18647.6,156.67,0,2921519.49,3013994.15,723207.25,2290786.9,3403771.41,875379.61,2528391.8,1,t,n,EastCoal1,3230334.39,3556203.98,459218.27,643683.55,3389609.16,205005.65,770640.42,-542209.83,t,Existing Deal,Profile,0,3,17251.21,139.91
25740,25823,1,0,0,0,0,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,79895.59,45.98,0,3673599.23,3681763.15,221356.6,3460406.55,4381005.31,1571514.88,2809490.43,1,t,n,NorthPower,3422794.57,3490264.29,35636.19,1906200.83,4361433.79,756626.84,246975.45,191498.86,t,New Deal,Profile,1,4,85725.13,42.73
24059,24082,1,0,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,74550.45,75.79,0,5650178.61,6209437.64,260784.79,5948652.85,5575832.86,960321.95,4615510.91,1,t,n,EastCoal1,5479517.77,6497408.03,101526.6,3211419.76,5404430.95,109532.87,2017560.95,-287970.39,t,Existing Deal,Profile,4,2,73100.64,66.22
25916,24933,4,3,0,0,0,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,99731.53,81.62,0,8140087.48,8561627.07,4275009.19,4286617.88,8575877.6,4512670.4,4063207.2,1,t,n,EastCoal2,7109696.28,6991213.26,1376526.67,2706137.67,9853537.35,3578371.94,3489261.05,1570413.81,t,New Deal,Profile,1,2,84966.05,68.55
25720,25460,4,4,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,26905.7,192.88,0,5189571.42,5038245.14,330760.76,4707484.38,4285816.25,2471606.78,1814209.47,1,t,n,EastCoal2,5347467.52,5699214.06,144811.52,1996983.51,4600255.13,2188789.85,998751.75,-660968.92,t,New Deal,Profile,0,3,28481.19,219.34
25296,24042,0,2,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,63305.18,119.58,0,7570033.42,7767200.41,2529940.88,5237259.53,7325709.14,3656459.67,3669249.47,1,t,n,NorthPower,7694459.48,8986585.22,50701.2,3572695.68,7421935.68,253819.02,2957060.45,-1219384.81,t,Existing Deal,Profile,0,3,69731.11,117.87
24174,25957,3,2,0,0,0,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,14128.99,174.3,0,2462682.96,2306921.27,490491.66,1816429.61,2897124.68,1434201.42,1462923.26,1,t,n,EastCoal1,2033481.2,2687096.68,101232.74,1314659.53,2471749.78,714282.99,420415.47,-380175.41,t,New Deal,Profile,4,2,14459.43,163.38
24817,24242,3,3,0,0,2,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,22346.56,182.26,0,4072884.03,4167134.89,1069397.92,3097736.97,4861694.57,2447425.37,2414269.2,1,t,n,EastCoal1,4090439.58,4653725.27,446720.7,116485.96,3903193.12,1332718.46,238772.06,-486590.38,t,Existing Deal,Profile,3,0,24454.85,201.79
25353,25796,3,2,0,0,0,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,10606.9,69.72,0,739513.07,687213.93,104584.21,582629.72,855437.95,160254.84,695183.11,1,t,n,EastCoal1,660654.53,585182.7,24016.67,18535.43,783585.85,88406.18,429037.36,102031.23,t,Existing Deal,Profile,1,3,9766.07,58.54
24496,24622,0,1,0,0,0,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,19337.61,183.49,0,3548258.06,3336844.22,712533.38,2624310.84,3960321.47,706033.41,3254288.06,1,t,n,EastCoal1,3201904.27,3713959.77,85.29,254875.19,3674428.26,240773.25,691087.89,-377115.55,t,New Deal,Profile,3,2,19846.96,189.23
25919,25949,3,3,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,-2279.82,43.35,0,-98830.2,-94745.34,-46791.37,-47953.97,-92266.18,-47443.3,-44822.88,1,t,n,WestGas1,-110835.37,-77474.07,-46029.55,-30041.83,-103335.16,-6114.14,-38828.56,-17271.27,t,New Deal,Profile,5,0,-2557.9,40.92
24947,25424,2,0,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,62750.51,68.66,0,4308450.02,4219247.05,1078273.15,3140973.9,4644083.17,2000020.65,2644062.52,1,t,n,EastCoal2,4548059.8,4432117.57,836942.88,1724635.87,4405603.12,276715.0,1535854.49,-212870.52,t,New Deal,Profile,3,2,68251.83,77.4
25665,24715,2,2,0,0,1,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,17747.52,55.52,0,985342.31,998018.99,307794.03,690224.96,1122517.98,243600.36,878917.62,1,t,n,EastCoal1,1175493.24,1096581.4,128205.13,535495.07,1084102.92,153612.14,727391.85,-98562.41,t,New Deal,Profile,5,5,16407.36,47.71
25279,25407,1,0,0,0,2,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,13937.28,103.63,0,1444320.33,1470990.98,644777.91,826213.07,1429291.27,48514.35,1380776.92,1,t,n,WestGas1,1196281.75,1185847.2,193454.19,293046.01,1463604.56,28355.48,1320696.01,285143.78,t,Existing Deal,Profile,5,2,11508.47,116.1
25431,24812,4,4,0,0,2,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,26616.53,148.5,0,3952554.7,3978254.88,1748904.84,2229350.04,3317462.36,1253893.05,2063569.31,1,t,n,EastCoal2,4272100.38,4260777.84,1299188.55,2074671.72,3379959.43,957192.85,1520564.08,-282522.96,t,Existing Deal,Profile,5,4,28187.88,175.67
25556,25901,4,3,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,92745.64,124.78,0,11572800.96,11327846.32,4972720.83,6355125.49,10533959.57,3739286.57,6794673.0,1,t,n,EastCoal2,12843145.82,11001173.81,1289999.18,5137050.61,8433288.09,419780.33,6694229.59,326672.51,t,Existing Deal,Profile,0,1,76561.98,110.08
24245,25358,2,1,0,0,2,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,81450.76,70.45,0,5738206.04,5814889.05,411456.44,5403432.61,6269634.47,486059.73,5783574.74,1,t,n,WestGas1,6398027.26,5884072.71,339074.13,5349470.42,5569053.43,83788.93,5338926.72,-69183.66,t,New Deal,Profile,4,2,94166.39,69.05
24531,25883,4,1,0,0,2,Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,43417.44,84.87,0,3684838.13,3471137.31,364690.51,3106446.8,3762463.87,553505.45,3208958.42,1,t,n,EastCoal2,4018954.09,3280748.05,281281.93,63696.44,3625873.9,80797.39,914186.44,190389.26,t,Existing Deal,Profile,3,5,45275.25,72.86
25901,25381,3,3,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,38556.09,175.51,0,6766979.36,6410701.07,994744.89,5415956.18,6756784.51,671775.87,6085008.64,1,t,n,NorthPower,7061815.74,6167170.13,285162.24,936603.02,6042563.68,584890.07,71624.97,243530.94,t,Existing Deal,Profile,0,5,41761.47,194.86
25003,24214,2,3,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,74338.81,60.81,0,4520543.04,4161538.26,795672.06,3365866.2,5040791.17,2661850.14,2378941.03,1,t,n,EastCoal1,5127479.57,4746156.81,353278.72,1216455.03,5993950.99,2311115.75,1606802.07,-584618.55,t,Existing Deal,Profile,5,0,88603.75,57.63
24954,24249,0,2,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,32964.42,121.05,0,3990343.04,3810415.22,1896251.08,1914164.14,4711198.12,541584.93,4169613.19,1,t,n,EastCoal2,4706534.3,3158671.75,940688.95,554416.11,4847354.67,280569.7,1869328.36,651743.47,t,New Deal,Profile,2,3,29213.16,104.88
24052,24936,0,4,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,8192.75,30.3,0,248240.33,237172.58,116872.2,120300.38,278227.42,84282.94,193944.48,1,t,n,NorthPower,291890.61,232487.13,41088.71,113243.03,324522.69,52350.14,129771.95,4685.45,t,New Deal,Profile,1,3,7263.1,29.06
24889,25113,1,0,0,0,0,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,7447.77,12.1,0,90118.02,81693.39,24361.78,57331.61,97698.54,12914.43,84784.11,1,t,n,NorthPower,105446.73,84396.84,11983.04,20484.91,110143.52,10543.91,48418.29,-2703.45,t,New Deal,Profile,3,0,6465.48,10.63
25098,24792,3,4,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,50229.53,185.73,0,9329130.61,9168362.61,2174809.72,6993552.89,7629192.88,2536904.04,5092288.84,1,t,n,NorthPower,10432483.06,7952531.48,539313.75,4073809.86,8848197.55,572428.74,1133881.6,1215831.13,t,New Deal,Profile,3,1,53296.79,216.81
25911,24163,3,2,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,74907.87,75.03,0,5620337.49,5572337.75,294219.08,5278118.67,4985461.82,1151638.45,3833823.37,1,t,n,WestGas1,4837500.04,6383060.97,44465.3,694419.06,4195910.56,529059.61,3101775.12,-810723.22,t,Existing Deal,Profile,1,4,84024.8,73.63
25159,25502,1,2,0,0,2,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,92471.57,62.44,0,5773924.83,6231609.11,2981116.22,3250492.89,5868930.03,1524728.88,4344201.15,1,t,n,WestGas1,6838832.42,6303202.41,860885.55,2373790.77,6204913.53,91919.02,4276689.17,-71593.3,t,Existing Deal,Profile,1,2,109489.32,53.77
25768,25827,1,3,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,45974.77,141.35,0,6498533.74,6528982.95,2960146.48,3568836.47,6994943.71,1285128.89,5709814.82,1,t,n,NorthPower,6055267.57,7790394.15,1724315.35,210390.22,7794748.32,412552.43,3609785.63,-1261411.2,t,New Deal,Profile,2,5,41842.2,136.7
24369,24175,1,1,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,40231.87,143.28,0,5764422.33,5653315.18,380237.4,5273077.78,4829037.61,586510.64,4242526.97,1,t,n,WestGas1,4879387.13,5449739.47,219756.46,4559178.53,5283133.92,403058.54,426776.44,203575.71,t,Existing Deal,Profile,3,0,43210.78,148.83
25855,24203,0,0,0,0,2,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,2443.92,63.55,0,155311.12,165258.8,71863.09,93395.71,130776.8,66023.62,64753.18,1,t,n,EastCoal2,153724.82,143630.18,43952.11,55218.35,113208.99,20507.69,22578.73,21628.62,t,Existing Deal,Profile,1,5,2542.17,63.89
25591,24852,2,3,0,0,1,Hourly,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,27993.56,62.47,0,1748757.69,1609297.04,449104.73,1160192.31,1869719.01,775903.9,1093815.11,1,t,n,EastCoal2,1707244.08,1780002.7,14678.82,901685.83,1845871.62,714473.71,859652.8,-170705.66,t,New Deal,Profile,3,2,32950.98,57.51
24093,25097,3,2,0,0,1,Off Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,79635.23,146.18,0,11641077.92,12395054.63,5972475.32,6422579.31,13333877.87,8025516.09,5308361.78,1,t,n,WestGas1,12817845.82,12535880.84,402440.58,6238324.33,13635794.42,5418411.02,2349434.02,-140826.21,t,New Deal,Profile,5,0,87101.47,158.09
24253,24621,3,1,0,0,1,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,13347.79,73.26,0,977859.1,1020356.2,406804.56,613551.64,990725.81,166074.29,824651.52,1,t,n,NorthPower,833178.75,842565.05,78359.77,572582.97,1021677.5,112048.43,793071.82,177791.15,t,Existing Deal,Profile,5,2,14305.79,62.44
25787,25261,2,0,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,84263.47,189.24,0,15946019.06,15935363.97,2394776.07,13540587.9,17841289.59,11157364.9,6683924.69,1,t,n,EastCoal1,14588638.36,13059958.93,1929830.64,11416953.45,20890895.09,9473585.1,671101.98,2875405.04,t,New Deal,Profile,2,4,82810.55,217.4
25067,25558,0,3,0,0,1,Hourly,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,13190.75,119.77,0,1579856.13,1527351.51,132305.14,1395046.37,1860915.25,609874.46,1251040.79,1,t,n,EastCoal1,1390843.73,1666149.66,103375.71,587335.61,2145287.87,578852.14,65290.75,-138798.15,t,New Deal,Profile,3,0,12027.3,101.79
24729,24749,1,1,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,25797.81,70.41,0,1816423.8,1967039.2,589236.41,1377802.79,1811641.78,725305.22,1086336.56,1,t,n,EastCoal1,2051989.54,2063029.77,45644.4,947218.74,2160286.75,369350.66,945156.03,-95990.57,t,New Deal,Profile,5,5,21748.95,79.86
25964,25722,4,3,0,0,1,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,96519.54,151.09,0,14583137.3,13820714.31,3844404.01,9976310.3,12384281.15,1260889.56,11123391.59,1,t,n,EastCoal1,13287450.52,15211918.89,1511685.34,1860128.9,11686876.92,269007.29,3024596.16,-1391204.58,t,New Deal,Profile,4,1,90159.57,163.82
25239,24730,3,4,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,96451.49,143.43,0,13834037.21,14159886.01,3134685.75,11025200.26,14887388.47,9255617.29,5631771.18,1,t,n,EastCoal1,14354721.01,13184047.66,3064162.22,10324866.33,14448957.29,6151949.95,1038310.47,975838.35,t,Existing Deal,Profile,1,4,103248.57,153.78
25091,24804,4,2,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,31669.05,10.04,0,317957.26,340382.35,122895.1,217487.25,278033.68,124651.22,153382.46,1,t,n,NorthPower,308977.71,366065.23,28244.91,35522.98,258059.94,40188.37,27364.81,-25682.88,t,Existing Deal,Profile,5,2,34786.07,11.55
25353,25020,2,4,0,0,1,Off Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,92908.69,190.48,0,17697247.27,19276002.0,21598.52,19254403.48,16679093.38,1152284.26,15526809.12,1,t,n,NorthPower,19808515.54,20350544.05,10253.15,8864679.55,18869804.16,885544.39,2580088.39,-1074542.05,t,New Deal,Profile,1,4,75307.38,190.46
24919,25190,2,3,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,17703.96,93.51,0,1655497.3,1680168.6,765933.35,914235.25,1416308.74,97093.55,1319215.19,1,t,n,WestGas1,1630692.76,1925369.86,233915.19,131193.12,1367637.93,48174.44,1093615.0,-245201.26,t,New Deal,Profile,3,4,20665.59,108.76
25883,24572,0,0,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,54093.28,161.88,0,8756620.17,8460217.94,1620877.14,6839340.8,9634648.18,1909816.56,7724831.62,1,t,n,EastCoal1,8139141.75,9698593.61,486658.02,6480382.03,8173044.43,981534.42,5543740.9,-1238375.67,t,New Deal,Profile,1,4,51584.92,170.4
25273,24196,4,3,0,0,2,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,76437.57,18.56,0,1418681.3,1426841.11,608319.13,818521.98,1198896.76,746038.93,452857.83,1,t,n,NorthPower,1195136.39,1384440.28,227700.03,613103.37,968542.54,164091.62,424997.24,42400.83,t,Existing Deal,Profile,3,3,83414.89,19.34
24395,25852,2,1,0,0,1,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,41499.02,29.01,0,1203886.57,1209549.89,90585.35,1118964.54,1306759.35,199898.19,1106861.16,1,t,n,WestGas1,1258186.3,1107999.47,23609.68,963346.86,1469274.02,199662.25,162511.5,101550.42,t,Existing Deal,Profile,5,1,35345.97,29.88
24649,25241,4,4,0,0,0,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,11666.98,35.83,0,418027.89,399098.12,125749.63,273348.49,335648.88,17122.62,318526.26,1,t,n,EastCoal2,474167.5,393858.56,1555.87,57930.0,331987.77,1579.27,109614.52,5239.56,t,Existing Deal,Profile,1,0,13649.06,34.64
24019,25171,3,4,0,0,1,Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,-8606.08,149.45,0,-1286178.66,-1407760.64,-324737.72,-1083022.92,-1505742.57,-1012708.53,-493034.04,1,t,n,WestGas1,-1237329.08,-1434939.41,-30846.62,-1007631.52,-1672981.84,-756854.67,-478691.05,27178.77,t,Existing Deal,Profile,1,2,-7474.27,162.87
24263,25333,2,2,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,81890.38,46.05,0,3771052.0,4075633.73,1582291.45,2493342.28,3222271.73,695581.39,2526690.34,1,t,n,EastCoal2,3102076.82,3969329.0,870378.92,1431821.96,3640746.15,375898.6,1833184.56,106304.73,t,New Deal,Profile,0,3,75659.02,40.1
25028,24357,2,3,0,0,2,Peak,No,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,-8514.59,82.32,0,-700921.05,-749150.69,-102527.58,-646623.11,-798849.61,-432463.08,-366386.53,1,t,n,WestGas1,-561573.56,-752947.54,-42125.68,-180527.46,-915230.67,-264834.33,-57780.49,3796.85,t,Existing Deal,Profile,0,5,-7123.84,78.3
24802,25343,4,1,0,0,1,Hourly,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,4891.68,185.54,0,907602.31,945312.89,300152.17,645160.72,752923.71,490868.95,262054.76,1,t,n,EastCoal2,886051.89,920980.51,71451.7,185264.64,839564.08,487005.04,21642.77,24332.38,t,Existing Deal,Profile,0,3,4397.95,158.04
24258,25241,4,3,0,0,2,Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,29610.26,159.07,0,4710104.06,4979648.47,2267341.68,2712306.79,4856642.87,1514702.02,3341940.85,1,t,n,EastCoal2,5319930.89,5445987.65,226257.63,2369159.04,4611995.25,390207.94,1335971.28,-466339.18,t,Existing Deal,Profile,0,4,29367.16,182.66
25462,25014,4,0,0,0,0,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,71323.95,15.19,0,1083410.8,1167222.18,484213.35,683008.83,1100508.49,47564.24,1052944.25,1,t,n,EastCoal2,1181779.7,1297722.72,439340.31,632034.4,1216588.65,6770.58,169712.75,-130500.54,t,Existing Deal,Profile,2,2,67025.12,17.13
25937,25451,3,0,0,0,1,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,12400.27,148.22,0,1837968.02,1742460.69,160339.75,1582120.94,1485507.76,77262.1,1408245.66,1,t,n,WestGas1,2140147.0,1452684.63,150838.47,584296.35,1367942.85,68712.65,636350.92,289776.06,t,New Deal,Profile,1,3,12589.59,121.14
25775,25894,1,0,0,0,0,Peak,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,62758.12,77.11,0,4839278.63,4381300.14,633925.89,3747374.25,5467337.9,2730146.97,2737190.93,1,t,n,EastCoal2,5187515.56,4123427.12,234116.9,1081227.56,6473135.21,2679320.49,838960.6,257873.02,t,New Deal,Profile,1,5,68606.49,78.14
24275,24693,2,0,0,0,0,Peak,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,39391.28,25.17,0,991478.52,916174.62,118123.34,798051.28,816500.16,247388.18,569111.98,1,t,n,WestGas1,1107200.29,1081722.41,29640.62,728695.88,734251.59,54217.31,99797.55,-165547.79,t,New Deal,Profile,1,1,39990.84,26.84
25506,24851,2,1,0,0,2,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Physical Settlement,7157.27,177.38,0,1269556.55,1219791.34,423198.63,796592.71,1458496.36,782385.87,676110.49,1,t,n,EastCoal1,1336229.95,1166335.2,308904.13,530928.32,1680323.7,127302.16,162536.36,53456.14,t,New Deal,Profile,1,0,7252.7,194.0
24866,25436,1,0,0,0,1,Off Peak,Yes,Cash Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Physical Settlement,-957.43,156.11,0,-149464.4,-137992.56,-58784.9,-79207.66,-130279.59,-53286.17,-76993.42,1,t,n,EastCoal1,-166146.0,-130575.64,-45066.74,-38935.87,-128906.75,-46713.48,-57306.52,-7416.92,t,New Deal,Profile,4,5,-1024.58,146.41
24860,24157,0,1,0,0,0,Hourly,No,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,56727.14,36.72,0,2083020.58,1938688.15,116919.05,1821769.1,1849331.37,640798.61,1208532.76,1,t,n,NorthPower,2067489.35,1759918.3,21666.63,1000777.04,1965200.77,571025.43,688274.56,178769.85,t,Existing Deal,Profile,1,2,56343.9,35.11
25882,25886,3,3,0,0,1,Hourly,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,-490.0,177.83,0,-87136.7,-92668.03,-5252.9,-87415.13,-74459.07,-22318.9,-52140.17,1,t,n,EastCoal2,-96491.81,-101760.3,-3561.53,-30677.05,-83248.68,-21110.83,-42543.06,9092.27,t,New Deal,Profile,0,0,-515.52,211.88
24132,25056,0,0,0,0,0,Hourly,Yes,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,USD,Cash Settlement,32507.87,165.03,0,5364773.79,5076603.56,1774725.5,3301878.06,4782116.95,1553646.72,3228470.23,1,t,n,EastCoal2,5454881.65,5722298.99,1772677.3,580297.6,5288442.71,161628.44,1177953.86,-645695.43,t,New Deal,Profile,2,5,31122.78,182.21
25226,25337,0,3,0,0,0,Off Peak,Yes,None,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,5957.56,164.68,0,981090.98,994215.25,395633.65,598581.6,1077173.47,298541.07,778632.4,1,t,n,EastCoal1,1045589.42,1163448.96,356317.44,88672.84,1256639.26,266163.25,164344.41,-169233.71,t,New Deal,Profile,1,4,5318.65,132.99
24727,24714,2,3,0,0,0,Off Peak,No,Physical Settlement,2025-01-04,2025-01-04,2025-01-04,2025-01-04,JPY,Cash Settlement,74443.69,46.01,0,3425154.18,3626299.24,599138.14,3027161.1,2854522.35,1546070.64,1308451.71,1,t,n,NorthPower,3498791.31,3341636.61,203917.8,2181265.28,2857496.35,655218.04,1052832.67,284662.63,t,New Deal,Profile,2,3,75739.08,41.5
